#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-23T12:46:02 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-23T12:46:02	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/AcA/69/305/table1&-out=Name,GLON,GLAT,Dist,e_Dist,Age,_RA.icrs,_DE.icrs&-out.max=3000	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_120690305
#Name: J/AcA/69/305
#Title: Northern Galactic disk classical Cepheids (Skowron+, 2019)
#INFO	ivoid=ivo://cds.vizier/j/aca/69/305	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/aca/69/305	    IVOID of underlying data collection
#INFO	creator=Skowron D.M.	    First author or institution
#INFO	cites=bibcode:2019AcA....69..305S	    Article or Data origin sources
#INFO	journal=AcA	    Journal name
#INFO	original_date=2019	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/AcA/69/305	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.120690305	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-09-25	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	G:	galactic
#Table	J_AcA_69_305_table1:
#Name: J/AcA/69/305/table1
#Title: Newly detected classical Cepheids
#Column	Name	(a23)	Cepheid ID	[ucd=meta.id;meta.main]
#Column	GLON	(F9.5)	Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F9.5)	Galactic latitude	[ucd=pos.galactic.lat]
#Column	Dist	(I6)	? Distance to the Cepheid	[ucd=pos.distance]
#Column	e_Dist	(I4)	? Distance to the Cepheid error	[ucd=stat.error]
#Column	Age	(I4)	Cepheid age	[ucd=time.age]
#Column	_RA.icrs	(F9.5)	Right ascension (ICRS) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F9.5)	Declination (ICRS) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
Name	GLON	GLAT	Dist	e_Dist	Age	_RA.icrs	_DE.icrs
GS____Lup              	320.56258	+04.52359	  5505	 205	  29	223.81432	-54.05480
OGLE-GD-CEP-1030       	320.61251	-01.35308	 14574	 413	 110	229.16133	-59.14633
OGLE-GD-CEP-1023       	320.67866	+00.78491	 10547	 259	  93	227.18081	-57.27875
OGLE-GD-CEP-1038       	320.70027	-02.05758	      	    	  60	230.04493	-59.69586
OGLE-GD-CEP-1039       	320.76661	-02.34341	      	    	  90	230.46310	-59.90041
OGLE-GD-CEP-1025       	320.90127	+00.83513	 13481	 333	 114	227.48904	-57.12322
OGLE-GD-CEP-1026       	321.02093	+00.21389	  8909	 255	  34	228.26805	-57.59622
OGLE-GD-CEP-1050       	321.14388	-03.16533	      	    	 191	232.00677	-60.37672
OGLE-GD-CEP-1022       	321.19625	+01.76167	 20278	1938	 190	227.10409	-56.17419
OGLE-GD-CEP-1028       	321.25721	-00.14044	  8987	 233	  70	228.99037	-57.77591
OGLE-GD-CEP-1027       	321.37205	+00.20940	  6054	 138	  82	228.83099	-57.41775
OGLE-GD-CEP-1033       	321.46835	-00.49945	  9750	 289	  45	229.68446	-57.96884
OGLE-GD-CEP-1036       	321.48497	-00.71588	  7324	 193	  81	229.92984	-58.14280
OGLE-GD-CEP-1041       	321.49490	-01.38482	      	    	  77	230.63680	-58.70005
OGLE-GD-CEP-1034       	321.53589	-00.44941	  9668	 257	  49	229.74171	-57.89047
FL____Cir              	321.56679	-00.74362	  2248	  49	  68	230.08875	-58.12221
OGLE-GD-CEP-1031       	321.66481	+00.10817	  7862	 218	  59	229.39167	-57.34975
OGLE-GD-CEP-1020       	321.68212	+03.01464	      	    	  54	226.74301	-54.84611
OGLE-GD-CEP-1056       	322.01472	-02.75072	      	    	 249	232.96538	-59.54127
S_____TrA              	322.12950	-08.22385	   855	  30	  94	240.29467	-63.77652
V391__Nor              	322.18377	-02.51312	  1807	  51	  89	232.96914	-59.24978
OGLE-GD-CEP-1032       	322.25790	+00.79338	  9927	 270	  93	229.64493	-56.45414
OGLE-GD-CEP-1040       	322.29796	-00.03167	 13348	 378	  36	230.51758	-57.12786
OGLE-GD-CEP-1051       	322.31269	-01.81268	 19995	3107	 242	232.40009	-58.60097
IQ____Nor              	322.45649	+02.66602	  1853	  55	  79	228.20633	-54.75527
OGLE-GD-CEP-1043       	322.48556	-00.16278	  7585	 154	  86	230.93909	-57.13518
OGLE-GD-CEP-1067       	322.57099	-02.47984	      	    	 173	233.54721	-58.99925
OGLE-GD-CEP-1060       	322.62562	-02.08973	      	    	  91	233.19717	-58.64949
OGLE-GD-CEP-1044       	322.63641	-00.01450	  5314	 122	  99	231.02100	-56.92841
OGLE-GD-CEP-1046       	322.66649	-00.42972	  9623	 293	  56	231.48962	-57.25780
OGLE-GD-CEP-1061       	322.75084	-01.99252	 21531	 888	  74	233.28563	-58.49789
OGLE-GD-CEP-1053       	322.83301	-01.33956	      	    	  91	232.70200	-57.91603
OGLE-GD-CEP-1065       	322.91777	-01.90994	      	    	  93	233.45426	-58.33402
OGLE-GD-CEP-1037       	322.96060	+01.58261	      	    	 172	229.95083	-55.41150
OGLE-GD-CEP-1047       	323.02763	-00.05897	  4317	  90	  77	231.66155	-56.74878
OGLE-GD-CEP-1070       	323.15848	-02.52845	 17387	 841	 135	234.52126	-58.69439
OGLE-GD-CEP-1048       	323.16643	+00.06148	  4555	 118	  83	231.74874	-56.57136
J165820.85-673947.1    	323.22275	-15.16235	 15226	 714	 207	254.58688	-67.66308
U_____TrA              	323.23185	-08.04259	  1040	  36	 156	241.82917	-62.91056
OGLE-GD-CEP-1052       	323.23996	-00.63631	  4354	 107	  39	232.57895	-57.10625
OGLE-GD-CEP-1045       	323.44990	+00.91248	  9547	 242	  86	231.32204	-55.70647
OGLE-GD-CEP-1064       	323.74980	-00.69687	  7657	 206	  74	233.40909	-56.86336
OGLE-GD-CEP-1049       	323.76889	+00.86258	  5322	 104	  85	231.84067	-55.57033
OGLE-GD-CEP-1054       	323.84831	-00.00945	  6353	 152	  50	232.83784	-56.24439
OGLE-GD-CEP-1058       	323.87874	-00.09545	  4415	 103	  85	232.97146	-56.29747
OGLE-GD-CEP-1072       	323.88413	-01.95513	      	    	  85	234.98105	-57.80225
V675__Cen              	323.90603	+24.37637	 11548	 402	 106	216.21209	-34.66239
OGLE-GD-CEP-1073       	323.92435	-01.99180	      	    	 271	235.08267	-57.80761
OGLE-GD-CEP-1066       	323.96073	-00.46711	  3443	  73	 127	233.48000	-56.55391
OGLE-GD-CEP-1062       	324.09376	-00.15919	  3541	  79	  74	233.35408	-56.22580
OGLE-GD-CEP-1105       	324.11083	-05.97439	      	    	  62	240.27404	-60.78902
OGLE-GD-CEP-1077       	324.22070	-01.86015	 17245	1184	 105	235.37791	-57.52455
OGLE-GD-CEP-1076       	324.23183	-01.82798	 18171	1488	 173	235.35842	-57.49217
OGLE-GD-CEP-1063       	324.34790	+00.16013	  4366	 106	  55	233.39476	-55.81833
OGLE-GD-CEP-1069       	324.44976	-00.73060	 13657	 418	  42	234.47825	-56.48133
OGLE-GD-CEP-1084       	324.58429	-02.03755	      	    	  72	236.11567	-57.44544
OGLE-GD-CEP-1057       	324.67091	+01.03880	  3083	  72	  87	232.96891	-54.91400
OGLE-GD-CEP-1055       	324.78054	+01.30529	  3153	  91	  76	232.86001	-54.63278
OGLE-GD-CEP-1068       	324.81353	-00.17812	  4064	  84	  72	234.41918	-55.82067
OGLE-GD-CEP-1081       	324.87087	-01.35381	 18591	 725	  83	235.76884	-56.72847
AA____Nor              	324.97556	-02.61989	 16626	1080	  71	237.35904	-57.66219
OGLE-GD-CEP-1075       	325.02944	-00.66714	 19153	1145	 103	235.24896	-56.08511
OGLE-GD-CEP-1071       	325.22635	-00.02560	  5999	 144	  84	234.84793	-55.45308
OGLE-GD-CEP-1088       	325.29698	-01.82367	 19480	1386	 145	236.90888	-56.83889
OGLE-GD-CEP-1102       	325.44816	-03.99573	 78617	5096	  60	239.70343	-58.42119
OGLE-GD-CEP-1074       	325.56628	+00.12500	  7991	 306	  39	235.16879	-55.12927
OGLE-GD-CEP-1080       	325.56838	-00.37565	  8023	 230	  58	235.70167	-55.52772
U_____Nor              	325.64706	-00.16444	  1428	  39	  63	235.58713	-55.31191
OGLE-GD-CEP-1091       	325.70094	-01.74347	 19638	1123	 108	237.39379	-56.52502
OGLE-GD-CEP-1059       	325.74880	+02.49647	  8760	 885	 237	233.04587	-53.10197
OGLE-GD-CEP-1078       	325.77465	+00.10643	  4580	 159	  45	235.47921	-55.01891
OGLE-GD-CEP-1079       	325.77615	+00.10488	  3644	 251	  47	235.48293	-55.01925
OGLE-GD-CEP-1093       	325.78910	-01.83614	      	    	  81	237.62359	-56.54217
OGLE-GD-CEP-1083       	325.88950	-00.23454	  4246	  86	  67	236.00012	-55.22069
OGLE-GD-CEP-1082       	325.94219	+00.00014	  7235	 192	  52	235.82400	-55.00228
OGLE-GD-CEP-1086       	326.12194	-00.67331	  8696	 304	  48	236.79567	-55.42483
OGLE-GD-CEP-1092       	326.28466	-01.04134	 13566	 417	  31	237.42466	-55.61222
OGLE-GD-CEP-1085       	326.29370	-00.34808	  7156	 185	  29	236.68084	-55.06291
OGLE-GD-CEP-1097       	326.49765	-02.08583	 12153	 912	 144	238.89967	-56.28621
OGLE-GD-CEP-1122       	326.50854	-04.88760	      	    	 197	242.34249	-58.38411
OGLE-GD-CEP-1098       	326.84560	-01.84910	      	    	  81	239.10500	-55.88144
OGLE-GD-CEP-1096       	326.85181	-01.49939	 19495	 724	 227	238.71520	-55.60905
J151458.26-465221.2    	326.88171	+09.21584	 25926	1035	 118	228.74275	-46.87256
OGLE-GD-CEP-1099       	326.90742	-01.81943	      	    	 180	239.15525	-55.81897
OGLE-GD-CEP-1108       	327.19964	-02.55109	 20180	1075	 137	240.40308	-56.18472
OGLE-GD-CEP-1100       	327.21544	-01.69202	      	    	 184	239.42662	-55.52300
OGLE-GD-CEP-1104       	327.25847	-02.01328	      	    	 197	239.85388	-55.73953
OGLE-GD-CEP-1090       	327.25959	+00.21841	  4778	 152	  47	237.38141	-54.01950
OGLE-GD-CEP-1087       	327.27613	+00.72917	  4953	 167	  36	236.86596	-53.60897
OGLE-GD-CEP-1107       	327.29223	-02.40856	 20482	1120	 197	240.36021	-56.01649
OGLE-GD-CEP-1095       	327.30079	-00.38822	  4719	 218	  33	238.08817	-54.46575
OGLE-GD-CEP-1094       	327.34841	+00.09539	  4539	 149	  40	237.63046	-54.05994
SY____Nor              	327.50153	-00.68357	  2041	  54	  62	238.67842	-54.56641
S_____Nor              	327.75357	-05.40346	   874	  32	  73	244.71596	-57.89977
OGLE-GD-CEP-1110       	327.80194	-02.01034	      	    	 167	240.57613	-55.38152
OGLE-GD-CEP-1109       	328.09099	-01.65973	      	    	  88	240.55242	-54.92742
OGLE-GD-CEP-1149       	328.15892	-06.18589	      	    	  99	246.30241	-58.16311
OGLE-GD-CEP-1113       	328.33402	-01.80104	 14979	 692	 170	241.03188	-54.87289
OGLE-GD-CEP-1121       	328.33875	-02.83994	 16923	 811	 118	242.25955	-55.64094
J155847-5341.8         	328.51757	-00.40147	  1633	  30	 114	239.69541	-53.69647
OGLE-GD-CEP-1101       	328.60703	-00.19632	 20142	 735	  97	239.58596	-53.48230
OGLE-GD-CEP-1115       	328.62478	-01.68729	      	    	  78	241.27695	-54.59472
OGLE-GD-CEP-1127       	328.76513	-03.00557	      	    	 162	243.01054	-55.47258
OGLE-GD-CEP-1111       	329.05906	-00.66525	  3640	  84	 104	240.67671	-53.54161
OGLE-GD-CEP-1112       	329.06256	-00.87413	  5673	 162	  82	240.91383	-53.69608
RS____Nor              	329.08102	-01.18921	  1968	  46	  92	241.29151	-53.91941
OGLE-GD-CEP-1103       	329.14102	+00.20212	  3878	  92	  56	239.83180	-52.83255
OGLE-GD-CEP-1118       	329.15319	-01.36410	      	    	 169	241.58125	-54.00147
OGLE-GD-CEP-1114       	329.18699	-00.85426	  3663	  70	  85	241.04880	-53.59874
FQ____Nor              	329.22372	-06.09244	 10087	 446	 160	247.54246	-57.33141
OGLE-GD-CEP-1126       	329.34314	-02.37016	      	    	  73	242.98726	-54.61414
QZ____Nor              	329.45626	-02.11992	  1872	  40	  95	242.83529	-54.35413
OGLE-GD-CEP-1128       	329.56866	-02.21499	 15833	 686	 188	243.08746	-54.34680
OGLE-GD-CEP-1131       	329.67282	-02.22550	 20428	1002	 471	243.22975	-54.28313
OGLE-GD-CEP-1134       	329.72583	-02.57153	 21439	2218	 284	243.70484	-54.49766
V340__Nor              	329.74539	-02.22760	  1812	  84	  66	243.32250	-54.23489
OGLE-GD-CEP-1129       	329.79926	-02.05201	      	    	 163	243.18363	-54.07021
OGLE-GD-CEP-1130       	329.84822	-02.01685	 21309	1296	 243	243.20325	-54.01107
OGLE-GD-CEP-1120       	329.91710	-00.98486	      	    	 524	242.10558	-53.20752
J160125-5150.3         	330.03248	+00.74517	  2186	  49	  81	240.35551	-51.83899
OGLE-GD-CEP-1117       	330.16809	-00.04707	  4250	 110	  59	241.37396	-52.34347
OGLE-GD-CEP-1123       	330.23746	-01.05882	 19043	 529	 109	242.58200	-53.04522
AB____Ara              	330.32494	-07.28350	 13463	 631	  96	250.53746	-57.31244
TW____Nor              	330.36193	+00.30262	  2264	  82	  67	241.23008	-51.95352
OGLE-GD-CEP-1119       	330.49131	+00.04451	  4378	  97	  84	241.66646	-52.05936
GU____Nor              	330.53706	-01.74277	  1590	  37	 129	243.72813	-53.33843
OGLE-GD-CEP-1135       	330.53979	-01.72741	 14143	 907	 236	243.71367	-53.32544
J161112-522952         	330.70724	-00.74786	  3695	 157	  54	242.80154	-52.49778
V539__Nor              	331.02516	-02.52029	  6359	 179	 132	245.22593	-53.55461
OGLE-GD-CEP-1116       	331.10258	+01.03137	  4656	 161	  44	241.33809	-50.91669
OGLE-GD-CEP-1133       	331.23741	-00.96803	 12934	 348	  88	243.68134	-52.29458
OGLE-GD-CEP-1138       	331.35967	-01.44213	 17339	 652	 121	244.36484	-52.55144
OGLE-GD-CEP-1124       	331.59289	+00.27875	  2893	  60	  80	242.72030	-51.14288
OGLE-GD-CEP-1141       	331.92319	-00.97518	 11976	 409	 102	244.49237	-51.82388
OGLE-GD-CEP-1132       	331.99156	+00.18760	  4262	 117	  87	243.28234	-50.93708
V397__Nor              	332.18344	-00.24855	  2526	  65	  86	243.98143	-51.12072
OGLE-GD-CEP-1106       	332.22924	+03.33603	  3508	 122	 304	240.28709	-48.44349
OGLE-GD-CEP-1140       	332.50678	-00.36580	  4013	 139	  35	244.48079	-50.98019
OGLE-GD-CEP-1136       	332.56055	+00.35487	  3783	 266	  61	243.75204	-50.42410
OGLE-GD-CEP-1146       	332.61890	-01.28670	 13586	 540	 126	245.64337	-51.55599
OGLE-GD-CEP-1139       	332.91023	+00.11576	  4201	 203	  47	244.40721	-50.35369
OGLE-GD-CEP-1137       	332.91569	+00.26955	  3928	 130	  38	244.24575	-50.23949
OGLE-GD-CEP-1147       	333.09593	-01.33245	 17642	1398	  87	246.23259	-51.24872
J162811-5111.9         	333.48659	-01.66408	  1676	  33	 104	247.04680	-51.19897
OGLE-GD-CEP-1142       	333.75689	+00.87523	  3624	  86	  50	244.52620	-49.21894
OGLE-GD-CEP-1143       	333.96675	+00.67231	  5350	 157	  31	244.97309	-49.21683
OGLE-GD-CEP-1161       	334.09482	-02.03227	 19738	 654	  69	248.13787	-51.00980
OGLE-GD-CEP-1151       	334.89946	+00.34963	  7289	 173	  40	246.32454	-48.78333
OGLE-GD-CEP-1156       	334.93364	-00.91056	  3977	  84	  75	247.75279	-49.63106
OGLE-GD-CEP-1152       	334.99796	-00.15620	  3485	  90	  83	246.98171	-49.06461
OGLE-GD-CEP-1148       	335.02197	+00.54793	  3580	  73	  73	246.23967	-48.55708
OGLE-GD-CEP-1158       	335.09478	-00.79614	  7267	 312	  38	247.79449	-49.43530
V340__Ara              	335.17975	-03.74694	  4268	 151	  45	251.32964	-51.34261
OGLE-GD-CEP-1162       	335.77960	-00.54988	  5897	 184	  43	248.23405	-48.76692
OGLE-GD-CEP-1157       	335.88940	-00.01372	  4867	 138	  56	247.75595	-48.32044
OGLE-GD-CEP-1167       	336.10331	-01.14903	  4333	  90	 100	249.23751	-48.93349
OGLE-GD-CEP-1160       	336.14625	+00.12225	  3699	  77	  80	247.87120	-48.04017
OGLE-GD-CEP-1145       	336.39191	+02.75683	      	    	 208	245.34638	-46.02975
OGLE-GD-CEP-1163       	336.39680	-00.11340	  5709	 150	  63	248.38442	-48.01761
OGLE-GD-CEP-1164       	336.51083	-00.38820	  6997	 196	  54	248.80250	-48.11991
OGLE-GD-CEP-1172       	336.60805	-01.06831	  2884	  89	 345	249.65850	-48.50450
OGLE-GD-CEP-1185       	336.63504	-03.36474	      	    	  85	252.34696	-49.98611
OGLE-GD-CEP-1175       	336.69680	-01.46487	 16658	 474	 166	250.19575	-48.70177
OGLE-GD-CEP-1176       	336.74893	-01.67951	  8654	 241	  89	250.49238	-48.80444
OGLE-GD-CEP-1155       	337.00768	+01.14632	  2305	  97	 372	247.64184	-46.71105
OGLE-GD-CEP-1170       	337.11292	-00.40872	  5186	 130	  50	249.42917	-47.68813
OGLE-GD-CEP-1165       	337.36860	+00.20238	  3373	 106	  50	249.01396	-47.08830
V922__Ara              	337.53842	-00.84519	  3787	 107	  58	250.33350	-47.66081
OGLE-GD-CEP-1171       	337.90675	+00.30442	  7073	 156	  75	249.43184	-46.62102
OGLE-GD-CEP-1173       	338.01374	+00.02087	  4519	 152	  40	249.84363	-46.73066
OGLE-GD-CEP-1150       	338.01410	+03.40894	      	    	 170	246.30375	-44.41899
OGLE-GD-CEP-1169       	338.24628	+00.75749	  3924	  91	 156	249.27442	-46.06539
OGLE-GD-CEP-1166       	338.29127	+00.96293	 12802	 526	 112	249.09892	-45.89405
OGLE-GD-CEP-1153       	338.69177	+03.28652	 25931	3322	 282	247.08204	-44.01708
OGLE-GD-CEP-1179       	339.15671	+00.09805	  4654	 115	  76	250.85266	-45.82183
OGLE-GD-CEP-1174       	339.29815	+00.91911	  3454	  97	 301	250.10529	-45.17396
OGLE-GD-CEP-1178       	339.37257	+00.29676	  6057	 135	  69	250.84075	-45.52855
OGLE-GD-CEP-1159       	339.63582	+03.40011	  8198	 698	 227	247.86237	-43.25408
OGLE-GD-CEP-1183       	339.87328	-00.28919	  6105	 162	  43	251.94096	-45.52991
OGLE-GD-CEP-1181       	340.24815	+00.68072	  3224	  65	 116	251.24071	-44.61519
OGLE-GD-CEP-1182       	340.30354	+00.26835	  3561	  81	  86	251.73246	-44.84116
KQ____Sco              	340.38846	-00.74476	  2158	  67	  39	252.91063	-45.42669
OGLE-GD-CEP-1190       	341.22947	-00.20567	  3679	  86	  71	253.07821	-44.43483
OGLE-GD-CEP-1203       	341.28987	-05.52151	      	    	 293	259.22813	-47.60547
OGLE-GD-CEP-1199       	341.43648	-01.90387	 13442	 319	  72	255.13137	-45.33527
OGLE-GD-CEP-1189       	341.46237	+00.02865	  4729	 132	  58	253.03212	-44.10610
OGLE-GD-CEP-1202       	341.49898	-04.68826	      	    	  67	258.40334	-46.95386
OGLE-GD-CEP-1187       	341.65909	+00.63228	  3669	  69	  69	252.56142	-43.56964
OGLE-GD-CEP-1168       	341.77114	+03.95467	      	    	  93	249.25775	-41.30910
OGLE-GD-CEP-1186       	342.08017	+01.10137	  3249	  64	  77	252.43696	-42.94586
V890__Ara              	342.42478	-09.67641	      	    	  74	265.39155	-48.91009
OGLE-GD-CEP-1193       	342.48435	+00.62197	  3188	  62	  77	253.29346	-42.93969
OGLE-GD-CEP-1184       	342.74471	+01.93682	 16660	 893	 159	252.14724	-41.90014
OGLE-GD-CEP-1188       	342.91374	+01.33907	      	    	 258	252.91118	-42.15277
OGLE-GD-CEP-1191       	343.31090	+01.47026	 10330	 782	  51	253.11421	-41.76283
V636__Sco              	343.51040	-05.22072	   785	  26	  90	260.69366	-45.61427
OGLE-GD-CEP-1198       	343.51377	+00.24806	  3733	 133	  54	254.56725	-42.37230
OGLE-GD-CEP-1194       	343.82057	+01.58199	      	    	 168	253.42942	-41.29766
OGLE-GD-CEP-1196       	343.93061	+01.48302	 10516	 778	 179	253.62395	-41.27469
OGLE-GD-CEP-1192       	344.08201	+02.01973	 17320	1857	  66	253.19888	-40.81841
OGLE-GD-CEP-1180       	344.15061	+04.18603	 22852	1406	 247	251.08634	-39.37391
J171305-4323.0         	344.34772	-02.52609	  2315	  60	  71	258.27204	-43.38334
J164251.04-383808.3    	344.52120	+04.88809	 10625	 402	  87	250.71239	-38.63572
OGLE-GD-CEP-1195       	344.56235	+02.05316	 15398	 500	 167	253.56421	-40.42514
OGLE-BLG-CEP-114       	344.62480	-04.56749	      	    	 172	260.81054	-44.32869
OGLE-GD-CEP-1200       	345.22077	-00.28653	 16202	1036	 149	256.53783	-41.34958
OGLE-BLG-CEP-109       	345.27219	-03.04558	 14951	 676	 155	259.58654	-42.93272
OGLE-GD-CEP-1197       	345.51901	+02.47217	  4454	 107	 142	253.92196	-39.41813
OGLE-GD-CEP-1201       	345.60878	-00.38133	  5090	 157	  49	256.94867	-41.09650
OGLE-BLG-CEP-103       	347.45995	-00.11055	 11665	 292	  59	258.10459	-39.44652
OGLE-BLG-CEP-101       	347.72739	+02.20072	      	    	  83	255.93838	-37.84905
OGLE-BLG-CEP-104       	347.92470	+00.21288	  3415	  75	 115	258.12038	-38.88044
OGLE-BLG-CEP-106       	347.96343	-00.58571	 11336	 371	 107	258.98421	-39.31614
OGLE-BLG-CEP-105       	348.30510	-00.28157	 12864	 491	  55	258.92129	-38.86133
OGLE-BLG-CEP-108       	348.96184	-00.31126	 11279	 288	  64	259.43912	-38.34325
V950__Sco              	349.02966	-04.86597	   932	  30	 105	264.40651	-40.81352
OGLE-BLG-CEP-115       	349.08372	-01.59643	 12572	 316	  69	260.87970	-38.97663
VdBH222-505            	349.12101	-00.44722	  4762	 199	  42	259.69763	-38.29144
OGLE-BLG-CEP-111       	349.71580	-00.38392	  3283	  92	  54	260.06462	-37.76780
V470__Sco              	349.76030	+00.33384	  1563	  44	  54	259.35609	-37.31886
J165340.10-332041.7    	350.01403	+06.59238	      	    	  57	253.41732	-33.34511
OGLE-BLG-CEP-112       	350.20297	-00.25119	  2149	  53	  82	260.27780	-37.29202
RV____Sco              	350.41263	+05.66673	   773	  34	  96	254.58229	-33.60911
OGLE-BLG-CEP-118       	350.67631	-01.44924	 20150	 624	 148	261.86033	-37.57533
OGLE-BLG-CEP-102       	351.22529	+03.58336	      	    	 240	257.17121	-34.22658
OGLE-BLG-CEP-113       	351.43802	+00.53602	  2291	  69	  84	260.34792	-35.82852
OGLE-BLG-CEP-041       	351.76934	-01.73861	      	    	 629	262.91999	-36.82358
V1287_Sco              	351.77755	+12.72145	  6683	 227	 154	249.22020	-28.09286
OGLE-BLG-CEP-119       	351.82437	-00.85859	 12460	 840	 111	262.04346	-36.29277
OGLE-BLG-CEP-120       	351.92798	-00.91719	  3859	  81	  74	262.17517	-36.23902
V1622_Sco              	352.66632	-01.44377	      	    	  85	263.22128	-35.91142
OGLE-BLG-CEP-107       	353.02216	+02.94229	  7469	 405	  69	259.06062	-33.15052
OGLE-BLG-CEP-042       	353.79863	-00.70665	 14606	1542	 120	263.22021	-34.56050
172959.17-3409551      	353.80164	+00.00960	      	    	  39	262.49654	-34.16531
OGLE-BLG-CEP-075       	354.07769	-04.31683	      	    	 380	267.16080	-36.23261
OGLE-BLG-CEP-122       	354.10284	+00.07351	  3583	  98	  58	262.63229	-33.87869
V482__Sco              	354.35903	+00.17316	   909	  26	 113	262.70158	-33.60991
J174603-3528.1         	354.46269	-03.47413	  2217	  76	 113	266.51325	-35.46958
OGLE-BLG-CEP-117       	354.49550	+01.70753	 18527	1021	  44	261.26821	-32.64447
OGLE-BLG-CEP-124       	355.05928	-00.16808	  3152	 101	  61	263.50226	-33.20980
OGLE-BLG-CEP-116       	355.21887	+02.44404	 24045	1116	 139	261.02800	-31.63271
OGLE-BLG-CEP-051       	355.29028	-00.74446	  4186	  91	  71	264.23163	-33.32674
OGLE-BLG-CEP-056       	355.32813	-00.96612	 16225	 501	  89	264.47996	-33.41366
OGLE-BLG-CEP-123       	355.59942	+00.32405	  3490	 143	  56	263.36012	-32.48891
J173848-3304.4         	355.71410	-00.93821	  1218	  34	  98	264.69834	-33.07255
J173550.78-323056.7    	355.85171	-00.11683	  3055	 141	  28	263.96158	-32.51574
OGLE-BLG-CEP-004       	355.89528	-02.55314	      	    	 628	266.45763	-33.76878
J164829.05-245931.9    	355.92189	+12.68825	 18328	2175	 271	252.12105	-24.99219
OGLE-BLG-CEP-125       	356.02760	-00.06030	  3207	 120	  55	264.01754	-32.33713
OGLE-BLG-CEP-126       	356.28136	-00.18580	  2851	  63	  71	264.30408	-32.19072
OGLE-BLG-CEP-127       	356.31225	-00.67586	  8589	 582	  89	264.81358	-32.42669
RY____Sco              	356.48924	-03.41965	  1408	  68	  48	267.71808	-33.70567
OGLE-BLG-CEP-033       	356.58756	+03.28510	      	    	 460	261.11149	-30.02933
OGLE-BLG-CEP-037       	356.63235	+02.10306	 23640	1136	 306	262.27833	-30.64992
OGLE-BLG-CEP-009       	356.87189	-03.37828	      	    	 580	267.90842	-33.35575
OGLE-BLG-CEP-128       	356.94231	-00.39818	  8086	 228	  29	264.93199	-31.74552
OGLE-BLG-CEP-040       	356.97917	+01.75667	 18949	 696	 164	262.83592	-30.55094
BF____Oph              	357.08036	+08.57320	   801	  26	 120	256.52292	-26.58055
OGLE-BLG-CEP-052       	357.31676	+00.53809	  5251	 127	  47	264.23996	-30.92855
OGLE-BLG-CEP-045       	357.73960	+01.68847	 16740	1559	 151	263.38221	-29.95119
OGLE-BLG-CEP-043       	357.79555	+01.85422	  7354	 490	 246	263.25688	-29.81411
OGLE-BLG-CEP-046       	357.97429	+01.73408	 18817	 608	 106	263.48492	-29.72944
OGLE-BLG-CEP-038       	358.00250	+02.63095	 19711	 536	 120	262.63929	-29.21642
OGLE-BLG-CEP-053       	358.21220	+01.10421	      	    	 235	264.24388	-29.86925
OGLE-BLG-CEP-039       	358.31901	+02.81870	      	    	 210	262.65808	-28.84908
OGLE-BLG-CEP-057       	358.40950	+00.95701	      	    	  84	264.50900	-29.78161
OGLE-BLG-CEP-036       	358.62909	+03.66723	      	    	 228	262.04588	-28.12361
OGLE-BLG-CEP-050       	358.75987	+01.59317	      	    	 406	264.10816	-29.14475
OGLE-BLG-CEP-035       	358.79173	+03.83120	 12436	 566	 221	261.99262	-27.89774
OGLE-BLG-CEP-015       	358.93704	-03.03371	 10347	 522	 206	268.79008	-31.40230
OGLE-BLG-CEP-049       	358.98020	+01.82425	 21553	1017	 192	264.02095	-28.83478
OGLE-BLG-CEP-095       	359.00467	-03.80525	      	    	 491	269.61417	-31.72913
V500__Sco              	359.02114	-01.35600	  1391	  37	  74	267.15625	-30.47597
OGLE-BLG-CEP-048       	359.04976	+02.02951	  8773	 329	 176	263.86646	-28.66561
OGLE-BLG-CEP-054       	359.15894	+01.55759	 20840	 590	 131	264.38725	-28.82725
